14.03.2016 13:45:15.640	8	18
14.03.2016 13:48:45.812	10	16
14.03.2016 13:49:25.843	10	19
14.03.2016 13:50:45.906	8	17
14.03.2016 14:01:46.453	8	20
14.03.2016 14:02:06.468	8	17
14.03.2016 14:03:06.515	10	18
14.03.2016 14:04:16.578	8	19
14.03.2016 14:08:36.781	7	16
14.03.2016 14:09:56.843	8	18
14.03.2016 14:14:07.046	10	18
14.03.2016 14:14:27.062	7	18
14.03.2016 14:15:37.125	10	18
14.03.2016 14:17:57.250	8	18
14.03.2016 14:29:07.781	10	18
14.03.2016 14:32:17.937	8	18
14.03.2016 14:43:28.484	10	17
14.03.2016 14:45:18.578	8	18
14.03.2016 14:56:29.125	10	18
14.03.2016 14:57:19.156	7	16
14.03.2016 15:54:11.828	10	16
14.03.2016 15:54:41.875	8	18
14.03.2016 16:00:02.125	7	16
14.03.2016 16:00:22.140	9	16
14.03.2016 16:01:32.203	7	18
14.03.2016 16:04:22.343	9	17
14.03.2016 16:06:32.437	8	20
14.03.2016 16:07:02.468	8	16
14.03.2016 16:08:22.531	8	19
14.03.2016 16:09:02.562	7	16
14.03.2016 16:10:22.640	6	18
14.03.2016 16:11:42.703	9	17
14.03.2016 16:12:42.750	7	18
14.03.2016 16:13:32.781	7	16
14.03.2016 16:13:52.796	10	17
14.03.2016 16:14:22.828	10	19
14.03.2016 16:14:52.859	9	17
14.03.2016 16:15:42.890	8	19
14.03.2016 16:16:02.906	8	17
14.03.2016 16:18:03.015	7	19
14.03.2016 16:18:43.046	7	16
14.03.2016 16:19:03.062	9	16
14.03.2016 16:19:33.078	9	19
14.03.2016 16:20:03.109	8	17
14.03.2016 16:20:43.140	9	19
14.03.2016 16:21:13.156	8	16
14.03.2016 16:22:53.250	7	18
14.03.2016 16:23:43.281	7	16
14.03.2016 16:24:03.296	10	15
14.03.2016 16:24:33.328	10	18
14.03.2016 16:26:53.437	7	18
14.03.2016 16:28:13.500	10	19
14.03.2016 16:28:33.515	8	16
14.03.2016 16:29:03.546	10	16
14.03.2016 16:29:43.578	9	19
14.03.2016 16:30:13.609	8	16
14.03.2016 16:31:43.671	6	18
14.03.2016 16:32:43.734	9	20
14.03.2016 16:33:03.750	8	17
14.03.2016 16:33:23.765	10	16
14.03.2016 16:34:03.796	11	18
14.03.2016 16:34:53.828	10	16
14.03.2016 16:36:03.890	8	18
14.03.2016 16:37:43.968	9	20
14.03.2016 16:38:03.984	8	18
14.03.2016 16:39:04.031	11	18
14.03.2016 16:40:04.078	8	16
14.03.2016 16:41:34.156	7	18
14.03.2016 16:42:44.218	9	18
14.03.2016 16:43:34.250	8	16
14.03.2016 16:44:14.281	10	18
14.03.2016 16:44:34.296	8	19
14.03.2016 16:44:54.328	8	16
14.03.2016 16:46:34.406	7	18
14.03.2016 16:47:54.468	10	19
14.03.2016 16:49:34.546	8	18
14.03.2016 17:03:35.234	8	20
14.03.2016 17:03:55.250	7	18
14.03.2016 17:04:25.265	9	16
14.03.2016 17:05:25.328	8	18
14.03.2016 17:17:25.906	7	16
14.03.2016 17:17:35.906	9	16
14.03.2016 17:17:55.937	11	17
14.03.2016 17:19:05.984	8	17
14.03.2016 17:40:07.015	6	18
14.03.2016 17:41:27.078	9	17
14.03.2016 17:45:17.265	7	19
14.03.2016 17:45:57.296	7	16
14.03.2016 17:47:27.375	8	19
14.03.2016 17:51:17.562	7	17
14.03.2016 17:51:57.593	8	19
14.03.2016 17:52:27.609	7	16
14.03.2016 17:53:57.687	7	18
14.03.2016 17:57:07.843	10	17
14.03.2016 17:58:07.890	7	18
14.03.2016 17:58:47.921	8	20
14.03.2016 17:59:07.937	7	18
14.03.2016 17:59:37.968	9	16
14.03.2016 18:00:18.000	10	18
14.03.2016 18:01:58.078	8	17
14.03.2016 18:21:29.062	8	20
14.03.2016 18:21:59.093	7	17
14.03.2016 18:22:29.109	10	16
14.03.2016 18:22:59.140	9	18
14.03.2016 18:26:29.312	6	18
14.03.2016 18:27:59.390	9	17
14.03.2016 18:29:39.468	9	20
14.03.2016 18:30:09.500	8	17
14.03.2016 18:30:39.515	10	15
14.03.2016 18:31:29.562	9	18
14.03.2016 18:33:49.671	6	19
14.03.2016 18:34:49.718	9	18
14.03.2016 18:39:39.953	7	18
14.03.2016 18:41:10.031	9	17
14.03.2016 18:41:50.062	9	20
14.03.2016 18:42:20.093	9	17
14.03.2016 18:43:10.125	11	16
14.03.2016 18:44:00.171	11	19
14.03.2016 18:44:30.203	8	16
14.03.2016 18:45:50.265	7	18
14.03.2016 18:46:30.296	7	16
14.03.2016 18:46:50.312	9	17
14.03.2016 18:47:20.328	8	20
14.03.2016 18:47:50.359	9	17
14.03.2016 18:48:50.406	11	17
14.03.2016 18:49:50.453	8	18
14.03.2016 18:53:30.640	10	16
14.03.2016 18:54:20.671	12	18
14.03.2016 18:55:20.734	9	16
14.03.2016 18:57:40.843	7	19
14.03.2016 18:59:40.937	8	16
14.03.2016 19:01:01.000	7	19
14.03.2016 19:03:31.125	9	17
14.03.2016 19:07:01.296	7	18
14.03.2016 19:08:21.359	9	17
14.03.2016 19:10:51.484	7	17
15.03.2016 07:34:59.093	8	17
15.03.2016 07:37:09.203	8	20
15.03.2016 07:37:49.234	8	18
15.03.2016 07:38:19.250	10	16
15.03.2016 07:39:19.296	10	18
15.03.2016 07:40:19.359	8	17
15.03.2016 07:41:09.390	8	19
15.03.2016 07:41:49.421	7	17
15.03.2016 07:42:39.468	7	19
15.03.2016 07:43:09.484	7	17
15.03.2016 07:43:29.500	9	18
15.03.2016 07:44:39.562	7	18
15.03.2016 07:46:09.640	10	18
15.03.2016 07:46:39.656	8	19
15.03.2016 07:48:09.734	8	17
15.03.2016 07:48:49.765	10	18
15.03.2016 07:49:09.781	7	19
15.03.2016 07:50:09.843	9	17
15.03.2016 07:51:09.890	7	18
15.03.2016 07:53:30.031	9	20
15.03.2016 07:54:00.046	8	17
15.03.2016 07:54:30.078	10	16
15.03.2016 07:55:10.109	11	18
15.03.2016 07:55:30.125	8	19
15.03.2016 07:57:00.203	7	16
15.03.2016 07:57:40.234	8	19
15.03.2016 07:59:20.312	8	16
15.03.2016 08:00:50.390	8	19
15.03.2016 08:02:50.484	7	16
15.03.2016 08:03:20.515	10	18
15.03.2016 08:04:10.546	8	18
15.03.2016 08:06:10.656	7	15
15.03.2016 08:07:30.718	7	18
15.03.2016 08:09:00.796	9	17
15.03.2016 08:09:30.812	7	18
15.03.2016 08:10:50.875	10	19
15.03.2016 08:11:10.890	8	17
15.03.2016 08:11:40.921	10	17
15.03.2016 08:13:31.015	8	18
15.03.2016 08:13:51.031	8	16
15.03.2016 08:15:11.093	7	18
15.03.2016 08:16:41.171	9	17
15.03.2016 08:20:41.359	7	16
15.03.2016 08:21:41.406	8	18
15.03.2016 08:25:11.578	10	16
15.03.2016 08:26:01.625	10	18
15.03.2016 08:26:51.671	8	17
15.03.2016 08:30:21.843	10	18
15.03.2016 08:31:11.875	8	18
15.03.2016 08:37:32.187	10	17
15.03.2016 08:38:12.218	8	18
15.03.2016 08:40:32.328	9	16
15.03.2016 08:41:32.390	11	18
15.03.2016 08:42:22.421	8	17
15.03.2016 08:54:03.000	8	20
15.03.2016 08:54:33.015	8	17
15.03.2016 08:55:03.046	9	15
15.03.2016 08:55:53.093	8	17
15.03.2016 09:07:43.671	9	20
15.03.2016 09:08:13.687	7	17
15.03.2016 09:09:43.765	7	19
15.03.2016 09:10:13.781	6	17
15.03.2016 09:10:33.796	8	18
15.03.2016 09:14:34.000	8	16
15.03.2016 09:15:54.062	8	18
15.03.2016 09:18:04.171	10	18
15.03.2016 09:18:24.187	8	17
15.03.2016 09:21:14.328	7	20
15.03.2016 09:21:44.343	7	17
15.03.2016 09:22:14.375	10	16
15.03.2016 09:22:54.406	10	18
15.03.2016 09:23:44.453	8	17
15.03.2016 09:34:14.953	8	19
15.03.2016 09:34:34.968	7	17
15.03.2016 09:34:54.984	9	16
15.03.2016 09:35:15.015	11	18
15.03.2016 09:36:05.046	9	17
15.03.2016 09:38:55.187	7	17
15.03.2016 09:39:15.203	9	18
15.03.2016 09:42:05.343	7	16
15.03.2016 09:43:35.421	7	18
15.03.2016 09:46:05.531	10	17
15.03.2016 09:47:05.578	7	18
15.03.2016 09:48:35.656	9	18
15.03.2016 09:53:15.890	7	17
15.03.2016 09:53:35.906	10	18
15.03.2016 09:54:15.937	8	16
15.03.2016 09:55:46.015	7	18
15.03.2016 09:57:06.078	9	17
15.03.2016 09:59:26.187	7	18
15.03.2016 10:00:46.250	8	20
15.03.2016 10:01:16.281	8	17
15.03.2016 10:01:56.312	10	16
15.03.2016 10:02:36.343	12	18
15.03.2016 10:03:26.390	9	17
15.03.2016 10:05:36.500	7	17
15.03.2016 10:07:06.562	9	18
15.03.2016 10:07:56.609	8	16
15.03.2016 10:09:16.671	6	18
15.03.2016 10:10:46.750	9	17
15.03.2016 10:14:36.937	8	20
15.03.2016 10:15:06.953	7	17
15.03.2016 10:16:47.046	8	19
15.03.2016 10:17:27.078	7	16
15.03.2016 10:17:47.093	9	17
15.03.2016 10:18:27.125	9	19
15.03.2016 10:19:07.156	7	16
15.03.2016 10:19:57.187	8	18
15.03.2016 10:20:37.234	7	16
15.03.2016 10:21:07.250	10	17
15.03.2016 10:21:57.296	7	18
15.03.2016 10:23:27.359	10	17
15.03.2016 10:25:07.453	7	17
15.03.2016 10:27:47.578	8	20
15.03.2016 10:28:17.593	7	17
15.03.2016 10:29:47.671	8	19
15.03.2016 10:30:17.703	7	17
15.03.2016 10:30:57.734	8	19
15.03.2016 10:34:27.906	7	16
15.03.2016 10:36:18.000	8	18
15.03.2016 10:41:58.265	9	16
15.03.2016 10:42:58.312	10	18
15.03.2016 10:43:48.359	8	17
15.03.2016 10:56:18.968	10	19
15.03.2016 10:56:59.000	9	17
15.03.2016 10:57:49.046	8	19
15.03.2016 11:02:29.265	8	16
15.03.2016 11:03:59.343	7	18
